fdc_id,brand_owner,brand_name,subbrand_name,gtin_upc,ingredients,not_a_significant_source_of,serving_size,serving_size_unit,household_serving_fulltext,branded_food_category,data_source,package_weight,modified_date,available_date,market_country,discontinued_date,preparation_state_code,trade_channel,short_description
1109979,Bar-S Foods Co.,"","",15900063345,"TURKEY BREAST, WATER, WHITE TURKEY, MODIFIED CORN STARCH, DEXTROSE, 2% OR LESS OF THE FOLLOWING: SALT, POTASSIUM LACTATE, POTASSIUM ACETATE, SODIUM DIACETATE, SODIUM PHOSPHATES, POTASSIUM CHLORIDE, CARRAGEENAN, FLAVORING, SODIUM ERYTHORBATE, SODIUM NITRITE.","",32,g,"","Pepperoni, Salami & Cold Cuts",LI,"",2020-04-26,2020-11-13,United States,"","","",""
1109980,Salerno Foods LLC,"","",14700011006,"ENRICHED FLOUR (BLEACHED AND UNBLEACHED WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), SUGAR, VEGETABLE OIL (PALM AND/OR SOYBEAN OIL),BUTTER, HIGH FRUCTOSE CORN SYRUP, LEAVENING (BAKING SODA, SODIUM ACID PYROPHOSPHATE, MONOCALCIUM PHOSPHATE, CALCIUM SULFATE, AMMONIUM BICARBONATE), SALT, CORN SYRUP, NATURAL AND ARTIFICIAL FLAVORS, SOY LECITHIN.","",31,g,"",Cookies & Biscuits,LI,"",2020-09-25,2020-11-13,United States,"","","",""
1109981,The Kroger Co.,"","",11110808837,"SKIM MILK, MILK, SUGAR, STRAWBERRY PUREE (STRAWBERRIES, SUGAR), GREEK FROZEN YOGURT BASE (WHEY PROTEIN CONCENTRATE, CULTURED DAIRY SOLIDS [WHEY PROTEIN CONCENTRATE, WHEY POWDER, NONFAT MILK, NATURAL FLAVOR], MILK PROTEIN CONCENTRATE, NATURAL FLAVORS), CREAM, CORN SYRUP, CONTAINS 2% OR LESS OF: EGG YOLKS, CAROB BEAN GUM, GUAR GUM, CARRAGEENAN, POLYSORBATE 80, CITRIC ACID, VANILLA EXTRACT, NATURAL FLAVORS, STRAWBERRY JUICE CONCENTRATE, CHERRY JUICE CONCENTRATE, BEET JUICE (COLOR).","",74,g,"",Ice Cream & Frozen Yogurt,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109982,"Table Talk Pies, Inc.","","",11233077080,"WATER, WHEAT FLOUR*, VEGETABLE OIL (PALM AND/OR SOYBEAN OIL), SUGAR, FOOD STARCH-MODIFIED, CONTAINS LESS THAN 2% OF THE FOLLOWING: DEXTROSE, SALT, PARTIALLY HYDROGENATED COTTONSEED AND SOY OIL, COCOA, CORN SYRUP, INVERT SUGAR, SOY LECITHIN*, CHOCOLATE LIQUOR, NONFAT MILK*, DAIRY WHEY*, POTASSIUM SORBATE, SODIUM BENZOATE, AND SODIUM PROPIONATE (PRESERVATIVES), NATURAL AND ARTIFICIAL FLAVOR, CALCIUM CARBONATE, CALCIUM SULFATE, AGAR, CAROB BEAN GUM, SODIUM HEXAMETAPHOSPHATE, TITANIUM DIOXIDE, GLUCONO DELTA-LACTONE, SODIUM STEARYL LACTATE, SODIUM ALGINATE, CITRIC ACID, YELLOW 5, YELLOW 6.","",114,g,"","Cakes, Cupcakes, Snack Cakes",LI,"",2020-09-29,2020-11-13,United States,"","","",""
1109983,Jones Dairy Farm,"","",33900200676,"TURKEY, WATER, POTATO STARCH, SALT, DEXTROSE, SUGAR, SPICES.","",56,g,"","Frozen Sausages, Hotdogs & Brats",LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109984,Jones Dairy Farm,"","",33900000337,"PORK, WATER, SALT, SPICES, SUGAR.","",59,g,"","Frozen Sausages, Hotdogs & Brats",LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109985,Jones Dairy Farm,"","",3397430,"INGREDIENTS: PORK LIVERS, PORK, BACON (CURED WITH WATER, SALT, SUGAR, SODIUM PHOSPHATES, SODIUM ASCORBATE AND/OR SODIUM ERYTHORBATE, SODIUM NITRITE), POTASSIUM LACTATE, WATER, SALT, SPICES, DEHYDRATED ONIONS, SODIUM DIACETATE, SODIUM ASCORBATE, SUGAR, SODIUM NITRITE.","",45,g,"","Pepperoni, Salami & Cold Cuts",LI,"",2020-09-01,2020-11-13,United States,"","","",""
1109986,"Idahoan Foods, LLC","","",29700321413,"IDAHO POTATOES, VEGETABLE OIL (CONTAINS ONE OR MORE OF THE FOLLOWING: COCONUT, PALM, SOYBEAN, COTTONSEED, SUNFLOWER, CANOLA), CORN SYRUP SOLIDS, SALT, MALTODEXTRIN, NONFAT DRY MILK, SUGAR, SODIUM CASEINATE, BUTTER POWDER [BUTTER (SWEET CREAM, SALT, ANNATTO COLOR), NONFAT MILK SOLIDS, SODIUM CASEINATE AND DISODIUM PHOSPHATE], MONO AND DIGLYCERIDES, CALCIUM STEAROYL LACTYLATE, NATURAL AND ARTIFICIAL FLAVORS (MILK, SOY), SPICE, SODIUM ACID PYROPHOSPHATE (PRESERVE FRESHNESS), SODIUM BISULFITE (PRESERVE FRESHNESS), DIPOTASSIUM PHOSPHATE, ARTIFICIAL COLOR, CITRIC ACID (PRESERVE FRESHNESS), MIXED TOCOPHEROLS (PRESERVE FRESHNESS) AND LESS THAN 2% SILICON DIOXIDE ADDED AS AN ANTI-CAKING AGENT","",28,g,"",Vegetable and Lentil Mixes,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109987,"Idahoan Foods, LLC","","",29700001414,"IDAHO POTATOES, VEGETABLE OIL (CONTAINS ONE OR MORE OF THE FOLLOWING: COCONUT, PALM, SOYBEAN, COTTONSEED, SUNFLOWER, CANOLA), CORN SYRUP SOLIDS, SALT, MALTODEXTRIN, NONFAT DRY MILK, SUGAR, SODIUM CASEINATE, BUTTER POWDER [BUTTER (SWEET CREAM, SALT, ANNATTO COLOR), NONFAT MILK SOLIDS, SODIUM CASEINATE AND DISODIUM PHOSPHATE], MONO AND DIGLYCERIDES, CALCIUM STEAROYL LACTYLATE, NATURAL AND ARTIFICIAL FLAVORS (MILK, SOY), SPICE, SODIUM ACID PYROPHOSPHATE (PRESERVE FRESHNESS), SODIUM BISULFITE (PRESERVE FRESHNESS), DIPOTASSIUM PHOSPHATE, ARTIFICIAL COLOR, CITRIC ACID (PRESERVE FRESHNESS), MIXED TOCOPHEROLS (PRESERVE FRESHNESS) AND LESS THAN 2% SILICON DIOXIDE ADDED AS AN ANTI-CAKING AGENT.","",28,g,"",Vegetable and Lentil Mixes,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109988,"Idahoan Foods, LLC","","",29700021221,"IDAHO POTATOES, SALT, VEGETABLE OIL (CONTAINS ONE OR MORE OF THE FOLLOWING: COCONUT, SOYBEAN, SUNFLOWER, COTTONSEED, CANOLA), WHEY, CORN SYRUP SOLIDS, CHEDDAR CHEESE (PASTEURIZED MILK, CHEESE CULTURES, SALT, ENZYMES), SUGAR, TOMATO POWDER, NONFAT DRY MILK, MONO AND DIGLYCERIDES, CALCIUM STEAROYL LACTYLATE, NATURAL AND ARTIFICIAL FLAVORS (CONTAINS MILK AND SOY), AUTOLYZED YEAST EXTRACT, SPICES, ANNATTO EXTRACT, DEHYDRATED GARLIC, ARTIFICIAL COLOR, SODIUM ACID PYROPHOSPHATE (PRESERVE FRESHNESS), DEHYDRATED ONION, PAPRIKA EXTRACT, SODIUM BISULFITE (PRESERVE FRESHNESS), CITRIC ACID (PRESERVE FRESHNESS), MIXED TOCOPHEROLS (PRESERVE FRESHNESS), AND LESS THAN 2% SILICON DIOXIDE ADDED AS AN ANTICAKING AGENT.","",28,g,"",Vegetable and Lentil Mixes,LI,"",2020-04-09,2020-11-13,United States,"","","",""
1109989,"Idahoan Foods, LLC","","",29700021214,"IDAHO POTATOES, SALT, MALTODEXTRIN, NATURAL FLAVORS (INCLUDING SMOKE), VEGETABLE OIL (CONTAINS ONE OR MORE OF THE FOLLOWING: COCONUT, SOYBEAN, SUNFLOWER, COTTONSEED, CANOLA), CHEDDAR CHEESE (PASTEURIZED MILK, CHEESE CULTURES, SALT, ENZYMES), SUGAR, SOY FLOUR, NONFAT DRY MILK, BLACK PEPPER AND BLACK PEPPER EXTRACT, MONO AND DIGLYCERIDES, CALCIUM STEAROYL LACTYLATE, BUTTERMILK, ANNATTO EXTRACT, ARTIFICIAL COLOR, SPICE, ARTIFICIAL FLAVOR, SODIUM ACID PYROPHOSPHATE (PRESERVE FRESHNESS), YEAST EXTRACT, PAPRIKA EXTRACT, SODIUM BISULFITE (PRESERVE FRESHNESS), CARAMEL COLOR, CITRIC ACID (PRESERVE FRESHNESS), MIXED TOCOPHEROLS (PRESERVE FRESHNESS), AND LESS THAN 2% SILICON DIOXIDE ADDED AS AN ANTICAKING AGENT.","",28,g,"",Vegetable and Lentil Mixes,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109990,"Idahoan Foods, LLC","","",29700021313,"IDAHO POTATOES, VEGETABLE OIL (CONTAINS ONE OR MORE OF THE FOLLOWING: COCONUT, SOYBEAN, SUNFLOWER, COTTONSEED, CANOLA), CORN SYRUP SOLIDS, MALTODEXTRIN, SALT, SUGAR, NONFAT DRY MILK, BUTTER (CREAM, SALT), MONO AND DIGLYCERIDES, NATURAL AND ARTIFICIAL FLAVOR, CALCIUM STEAROYL LACTYLATE, SOY LECITHIN, ARTIFICIAL COLOR, SPICE, SODIUM ACID PYROPHOSPHATE (PRESERVE FRESHNESS), SODIUM BISULFITE (PRESERVE FRESHNESS), CITRIC ACID (PRESERVE FRESHNESS), MIXED TOCOPHEROLS (PRESERVE FRESHNESS), AND LESS THAN 2% SILICON DIOXIDE ADDED AS AN ANTICAKING AGENT.","",28,g,"",Vegetable and Lentil Mixes,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109991,Del Monte Foods Inc.,"","",24000013150,"PEAS, WATER, SUGAR, SEA SALT.","",125,g,"",Canned Vegetables,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1110024,"McCormick & Company, Inc.","","",70528009021,"SUGAR, NONFAT DRY MILK, EGG WHITE SOLIDS, PROPYLENE GLYCOL ALGINATE (THICKENER), AND NATURAL FLAVOR.","",19,g,"",Powdered Drinks,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1110025,"Ce De Candy, Inc.","","",11206002668,"DEXTROSE, CITRIC ACID, CALCIUM STEARATE, NATURAL AND ARTIFICIAL FLAVOR, COLOR (RED 40 LAKE, YELLOW 5 LAKE, YELLOW 6 LAKE, BLUE 2 LAKE).","",7,g,"",Candy,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1110561,"Publix Super Markets, Inc.","","",41415069367,"CARBONATED WATER, HIGH FRUCTOSE CORN SYRUP, CARAMEL COLOR, NATURAL FLAVORS, PHOSPHORIC ACID, CITRIC ACID, CAFFEINE.","",360,ml,"",Soda,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109992,"Idahoan Foods, LLC","","",29700131418,"IDAHO POTATOES, VEGETABLE OIL (CONTAINS ONE OR MORE OF THE FOLLOWING: COCONUT, PALM, SOYBEAN, COTTONSEED, SUNFLOWER, CANOLA), CORN SYRUP SOLIDS, SALT, MALTODEXTRIN, NONFAT DRY MILK, SUGAR, SODIUM CASEINATE, BUTTER POWDER [BUTTER (SWEET CREAM, SALT, ANNATTO COLOR), NONFAT MILK SOLIDS, SODIUM CASEINATE AND DISODIUM PHOSPHATE], MONO AND DIGLYCERIDES, CALCIUM STEAROYL LACTYLATE, NATURAL AND ARTIFICIAL FLAVORS (MILK, SOY), SPICE, SODIUM ACID PYROPHOSPHATE (PRESERVE FRESHNESS), SODIUM BISULFITE (PRESERVE FRESHNESS), DIPOTASSIUM PHOSPHATE, ARTIFICIAL COLOR, CITRIC ACID (PRESERVE FRESHNESS), MIXED TOCOPHEROLS (PRESERVE FRESHNESS) AND LESS THAN 2% SILICON DIOXIDE ADDED AS AN ANTI-CAKING AGENT.","",28,g,"",Vegetable and Lentil Mixes,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109993,"Idahoan Foods, LLC","","",29700131388,"IDAHO POTATOES (RUSSET AND RED VARIETIES), VEGETABLE OIL (CONTAINS ONE OR MORE OF THE FOLLOWING: COCONUT, PALM, SOYBEAN, COTTONSEED, SUNFLOWER, CANOLA), CORN SYRUP SOLIDS, SALT, MALTODEXTRIN, NONFAT DRY MILK, SUGAR, SODIUM CASEINATE, BUTTER POWDER [BUTTER (SWEET CREAM, SALT, ANNATTO COLOR), NONFAT MILK SOLIDS, SODIUM CASEINATE AND DISODIUM PHOSPHATE], MONO AND DIGLYCERIDES, CALCIUM STEAROYL LACTYLATE, NATURAL AND ARTIFICIAL FLAVORS, SPICE, SODIUM ACID PYROPHOSPHATE (PRESERVE FRESHNESS), SODIUM BISULFITE (PRESERVE FRESHNESS), DIPOTASSIUM PHOSPHATE, ARTIFICIAL COLOR, CITRIC ACID (PRESERVE FRESHNESS), MIXED TOCOPHEROLS (PRESERVE FRESHNESS) AND LESS THAN 2% SILICON DIOXIDE ADDED AS AN ANTI-CAKING AGENT.","",29,g,"",Vegetable and Lentil Mixes,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109994,"McCormick & Company, Inc.","","",41500220222,"ONIONS, PALM OIL, WHEAT FLOUR, SALT AND DEXTROSE.","",7,g,"",Salad Dressing & Mayonnaise,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109995,Simple Mills,"","",856069005056,"ALMOND FLOUR, ARROWROOT, ORGANIC COCONUT SUGAR, ORGANIC COCONUT FLOUR, CREAM OF TARTAR, BAKING SODA, SEA SALT","",30,g,"","Cake, Cookie & Cupcake Mixes",LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109996,KIND Inc.,"","",602652201011,"OATS, DRIED CANE SYRUP, BROWN RICE FLOUR, CANOLA OIL, GUM ACACIA, WATER, HONEY, RAISIN PASTE, OAT FLOUR, MILLET, BUCKWHEAT, AMARANTH, QUINOA, CINNAMON, VANILLA EXTRACT, SALT, VITAMIN E (TO MAINTAIN FRESHNESS).","",50,g,"","Snack, Energy & Granola Bars",LI,"",2020-04-09,2020-11-13,United States,"","","",""
1109997,"Kahiki Foods, Inc.","","",54347110021,"FILLING: (PORK, CABBAGE, GREEN ONION, CORNSTARCH, SUGAR, RED BELL PEPPER, SOY PROTEIN CONCENTRATE, GARLIC, KOREAN RED PEPPER PASTE (WHEAT FLOUR, RICE SYRUP, WATER, RED PEPPER POWDER, SALT, WHEAT, DEFATTED SOYBEAN POWDER, COOKING RICE WINE, KOJI), CONTAINS 2% OR LESS OF: GINGER, NATURALLY BREWED SOY SAUCE (WATER, WHEAT, SOYBEANS, SALT, MALTODEXTRIN), VEGETABLE OIL, SALT, CARAMELIZED ONION FLAVOR, YEAST EXTRACT, ONION POWDER, SPICES, DISTILLED WHITE VINEGAR, APPLEWOOD SMOKE FLAVOR), WRAPPER: (WATER, WHEAT FLOUR, VEGETABLE OIL, CONTAINS 2% OR LESS OF: SALT, EXTRACTIVE OF PAPRIKA). FRIED IN VEGETABLE OIL.","",156,g,"",Frozen Appetizers & Hors D'oeuvres,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109998,"Kahiki Foods, Inc.","","",54347324015,"COOKED RICE, SAUCE (WATER, BROWN SUGAR, SOY SAUCE (WATER, WHEAT, SOYBEANS, SALT, ALCOHOL, VINEGAR, LACTIC ACID), MISO (SOYBEANS, RICE, SALT, KOJI), WINE VINEGAR, CORN STARCH, MOLASSES, CONTAINS 2% OR LESS OF: WHITE WINE (WINE, SALT), GARLIC, RED CHILI PEPPERS, GINGER, POTASSIUM CHLORIDE, XANTHAN GUM, SPICES, SWEET POTATOES), TEMPURA CHICKEN (CHICKEN WHITE MEAT, WATER, WHEAT FLOUR, CORNSTARCH, CONTAINS 2% OR LESS OF: POTATO STARCH, SALT, WINE VINEGAR, VEGETABLE OIL, YEAST EXTRACT, BAKING SODA, EGGS, SPICES, SOY SAUCE (WATER, SOYBEANS, WHEAT, SALT, ALCOHOL), HONEY. FRIED IN VEGETABLE OIL), BROCCOLI, CARROTS.","",227,g,"",Frozen Dinners & Entrees,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1109999,"Kahiki Foods, Inc.","","",54347324022,"COOKED RICE, TEMPURA CHICKEN (CHICKEN WHITE MEAT, WATER, WHEAT FLOUR, CORNSTARCH, CONTAINS 2% OR LESS OF POTATO STARCH, SALT, WINE VINEGAR, VEGETABLE OIL, YEAST EXTRACT, BAKING SODA, EGGS, SPICES, SOY SAUCE (WATER, SOYBEANS, WHEAT, SALT, ALCOHOL), HONEY. FRIED IN VEGETABLE OIL), SAUCE (WATER, SUGAR, WINE VINEGAR, PINEAPPLE JUICE CONCENTRATE, CORN STARCH, CONTAINS 2% OR LESS OF: SALT, XANTHAN GUM, HOT SAUCE (AGED CAYENNE RED PEPPERS, VINEGAR, WATER, SALT, AND GARLIC POWDER), GARLIC, GINGER, EXTRACTIVE OF PAPRIKA, NATURAL FLAVOR, SOY SAUCE (WATER, SOYBEANS, WHEAT, SALT, ALCOHOL)), GREEN BELL PEPPER, PINEAPPLE, RED BELL PEPPER.","",227,g,"",Frozen Dinners & Entrees,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1110000,"Kahiki Foods, Inc.","","",54347110014,"FILLING: (CHICKEN, CABBAGE, YELLOW CARROTS, CORNSTARCH, RED CABBAGE, GREEN ONION, RED BELL PEPPER, SUGAR, CONTAINS 2% OR LESS OF: FUNCTIONAL SOY PROTEIN CONCENTRATE, NATURALLY BREWED SOY SAUCE (WATER, WHEAT, SOYBEANS, SALT, MALTODEXTRIN), VEGETABLE OIL, GINGER, DISTILLED WHITE VINEGAR, SALT, YEAST EXTRACT, CHICKEN SOUP BASE (ROASTED CHICKEN, SALT, SUGAR, ONION POWDER, NATURAL FLAVORINGS), GARLIC POWDER, ONION POWDER, SPICES), WRAPPER: (WATER, SESAME SEEDS (WHITE AND BLACK), TAPIOCA DEXTRIN, WHEAT FLOUR, CONTAINS 2% OR LESS OF: VEGETABLE OIL, SALT). FRIED IN VEGETABLE OIL.","",156,g,"",Frozen Appetizers & Hors D'oeuvres,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1110001,"Kahiki Foods, Inc.","","",54347311213,"BOWL (COOKED RICE, SAUCE (WATER, BROWN SUGAR, SOY SAUCE (WATER, WHEAT, SOYBEANS, SALT, ALCOHOL, VINEGAR, LACTIC ACID), MISO (SOYBEANS, RICE, SALT, KOJI [ASPERGILLUS ORYZAE]), WINE VINEGAR, CORN STARCH, MOLASSES, CONTAINS 2% OR LESS OF: GARLIC, RED CHILI PEPPERS, GINGER, POTASSIUM CHLORIDE, XANTHAN GUM, SPICES), LIGHTLY BREADED CHICKEN (CHICKEN WHITE MEAT, WHEAT FLOUR, WATER, CONTAINS 2% OR LESS OF: POTATO STARCH, SOY SAUCE (WATER, WHEAT, SOYBEANS, SALT), SALT, SOY PROTEIN CONCENTRATE, YEAST EXTRACT, SPICES, EGGS. FRIED IN VEGETABLE OIL), BROCCOLI, CARROTS.), EGG ROLL (FILLING (CABBAGE, CHICKEN WHITE MEAT, CARROTS, GREEN ONION, CHICKEN TYPE FLAVOR (NATURAL FLAVOR, SALT, YEAST EXTRACT, SUNFLOWER OIL), CONTAINS 2% OR LESS OF: SUGAR, SALT, SOY PROTEIN CONCENTRATE, CORN STARCH, YEAST EXTRACT, POTASSIUM CHLORIDE, ONION POWDER, GARLIC POWDER, CELERY SEED, SPICES NATURAL FLAVOR (GUM ARABIC, NATURAL FLAVOR, SALT), ROSEMARY.), WRAPPER: (WHEAT FLOUR, WATER, PALM OIL, CONTAINS 2% OR LESS OF: SALT, SOY LECITHIN). FRIED IN VEGETABLE OIL.)","",340,g,"",Frozen Dinners & Entrees,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1110002,"Kahiki Foods, Inc.","","",54347311084,"BOWL (COOKED RICE, COOKED WHITE CHICKEN STRIPS (CHICKEN BREAST WITH RIB MEAT, WATER, POTATO STARCH, CONTAINS LESS THAN 2% OF: SALT, CARRAGEENAN, YEAST EXTRACT, BLACK PEPPER, PAPRIKA, GARLIC POWDER, NATURAL FLAVOR), SAUCE (SOY SAUCE (WATER, WHEAT, SOYBEANS, SALT), SESAME OIL, RAISIN JUICE CONCENTRATE, NATURALLY BREWED SOY SAUCE (WATER, WHEAT, SOYBEANS, SALT, MALTODEXTRIN), SEASONINGS (SUGAR, YEAST EXTRACT, SALT, TEA POWDER, SOY LECITHIN, XANTHAN GUM, SPICE EXTRACT, CITRIC ACID), VEGETABLE OIL, SALT.), WHITE ONIONS, CARROTS, EDAMAME, RED BELL PEPPER, EGG PRODUCT (WHOLE EGGS, SKIM MILK, SOYBEAN OIL, CORN STARCH, SALT, XANTHAN GUM, CITRIC ACID).), EGG ROLL (FILLING (CABBAGE, CARROTS, YELLOW CARROTS, EDAMAME, GREEN ONION, CONTAINS 2% OR LESS OF: SEASONING (ONION, CARROT, CELERY, GARLIC, DEHYDRATED LEEK, YEAST EXTRACT, ROSEMARY EXTRACT), SOY PROTEIN CONCENTRATE, CORN STARCH, SALT, SUGAR, POTASSIUM CHLORIDE, GARLIC POWDER, ONION POWDER, SPICES.), WRAPPER (WHEAT FLOUR, WATER, PALM OIL, CONTAINS 2% OR LESS OF: SALT, SOY LECITHIN). FRIED IN VEGETABLE OIL).","",340,g,"",Frozen Dinners & Entrees,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1110155,"Topco Associates, Inc.","","",36800140554,ORGANIC DRY-ROASTED ALMONDS.,"",30,g,"",Nut & Seed Butters,LI,"",2020-04-09,2020-11-13,United States,"","","",""
1110003,"Kahiki Foods, Inc.","","",54347201071,"EGG ROLL: FILLING (CABBAGE, CHICKEN WHITE MEAT, CARROTS, GREEN ONION, CHICKEN TYPE FLAVOR (NATURAL FLAVOR, SALT, YEAST EXTRACT, SUNFLOWER OIL) CONTAINS 2% OR LESS OF: SUGAR, SALT, SOY PROTEIN CONCENTRATE, CORN STARCH, YEAST EXTRACT, POTASSIUM CHLORIDE, ONION POWDER, GARLIC POWDER, CELERY SEED, SPICES, NATURAL FLAVOR (GUM ARABIC, NATURAL FLAVOR, SALT), ROSEMARY), WRAPPER: (WHEAT FLOUR, WATER, PALM OIL, CONTAINS 2% OR LESS OF: SALT, SOY LECITHIN). FRIED IN VEGETABLE OIL., SWEET CHILI SAUCE (SUGAR, WATER, DISTILLED WHITE VINEGAR, RED CHILI SAUCE [CHILI PEPPER, DISTILLED VINEGAR, GARLIC, SALT], SOY SAUCE [WATER, SOYBEANS, WHEAT, SALT, ALCOHOL], CORN STARCH, CONTAINS 2% OR LESS OF: GINGER, DEHYDRATED GARLIC, GARLIC POWDER, SALT, EXTRACTIVE OF PAPRIKA, ONION POWDER, XANTHAN GUM), SWEET & SOUR SAUCE (WATER, SUGAR, WHITE WINE VINEGAR, PINEAPPLE JUICE CONCENTRATE, CORNSTARCH, CONTAINS 2% OR LESS OF HOT SAUCE (AGED CAYENNE RED PEPPERS, VINEGAR, SALT AND GARLIC), SALT, GINGER, GARLIC, EXTRACTIVE OF PAPRIKA, XANTHAN GUM, NATURAL FLAVORS).","",75,g,"",Frozen Appetizers & Hors D'oeuvres,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1110004,"Tribe Mediterranean Foods, Inc.","","",78902410272,"COOKED CHICKPEAS (CHICKPEAS, WATER), TAHINI (GROUND SESAME), CANOLA OIL, SEA SALT, DRIED ROASTED GARLIC, CITRIC ACID, EXTRA VIRGIN OLIVE OIL, DRIED GARLIC, SPICES, PAPRIKA, PARSLEY.","",28,g,"",Dips & Salsa,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1110005,"Tribe Mediterranean Foods, Inc.","","",78902675305,"COOKED CHICKPEAS (CHICKPEAS, WATER), TAHINI (GROUND SESAME), CANOLA OIL, SEA SALT, DRIED ROASTED GARLIC, CITRIC ACID, SPICES.","",28,g,"",Dips & Salsa,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1110006,Sargento Foods Inc,"","",46100001790,"PASTEURIZED MILK, CHEESE CULTURE, SALT, ENZYMES.","",20,g,"",Cheese,LI,"",2020-04-13,2020-11-13,United States,"","","",""
1110007,"Danone US, LLC","","",744473000272,"CASHEWMILK (FILTERED WATER, CASHEWS), SUGAR, ORGANIC COCONUT OIL, COCOA (PROCESSED WITH ALKALI), PEA PROTEIN, SEA SALT, LOCUST BEAN GUM, GUAR GUM, NATURAL FLAVOR.","",110,g,"",Other Frozen Desserts,LI,"",2020-04-08,2020-11-13,United States,"","","",""
1110008,Sargento Foods Inc,"","",46100400593,"PARMESAN CHEESE (PASTEURIZED MILK, CHEESE CULTURE, SALT, ENZYMES), POTATO STARCH (TO PREVENT CAKING), POWDERED CELLULOSE (TO PREVENT CAKING), NATAMYCIN (A NATURAL MOLD INHIBITOR).","",28,g,"",Cheese,LI,"",2020-04-09,2020-11-13,United States,"","","",""
1110009,Sargento Foods Inc,"","",46100400555,"LOW MOISTURE PART-SKIM MOZZARELLA CHEESE (PASTEURIZED MILK, CHEESE CULTURE, SALT, ENZYMES), POTATO STARCH (TO PREVENT CAKING), POWDERED CELLULOSE (TO PREVENT CAKING), NATAMYCIN (A NATURAL MOLD INHIBITOR).","",28,g,"",Cheese,LI,"",2020-04-09,2020-11-13,United States,"","","",""
1110010,Sargento Foods Inc,"","",46100009437,"MONTEREY JACK CHEESE WITH JALAPENO PEPPERS [PASTEURIZED MILK, JALAPENO PEPPERS, CHEESE CULTURE, SALT, ENZYMES, NATAMYCIN (A NATURAL MOLD INHIBITOR)], DRIED FRUIT AND NUT BLEND (RAISINS, PEANUTS, SUGAR, CONTAINS LESS THAN 2% OF HONEY, MALTODEXTRIN, MODIFIED POTATO STARCH, SALT, VEGETABLE OIL (COTTONSEED, PEANUT, SOYBEAN AND/OR SUNFLOWER), XANTHAN GUM].","",43,g,"",Lunch Snacks & Combinations,LI,"",2020-04-13,2020-11-13,United States,"","","",""
1110011,Sargento Foods Inc,"","",46100400661,"CHEDDAR CHEESE [PASTEURIZED MILK, CHEESE CULTURE, SALT, ENZYMES, ANNATTO (VEGETABLE COLOR)], POTATO STARCH AND POWDERED CELLULOSE (TO PREVENT CAKING), NATAMYCIN (A NATURAL MOLD INHIBITOR).","",28,g,"",Cheese,LI,"",2020-04-09,2020-11-13,United States,"","","",""
1110012,"Wells Enterprises, Inc.","","",70640013548,"MILK, CREAM, BUTTERMILK, WHEY, SKIM MILK, SUGAR, CHOCOLATY PEANUT BUTTER BUNNIES {SUGAR, PEANUT BUTTER (PEANUTS, SALT), COCONUT OIL, NONFAT MILK, MILK, COCOA PROCESSED WITH ALKALI, PEANUT OIL, COCOA, SOY LECITHIN, NATURAL FLAVORS}, FUDGE SWIRL {POWDERED SUGAR (SUGAR, CORN STARCH), PEANUT OIL, COCOA PROCESSED WITH ALKALI, DEXTROSE, SKIM MILK, COCOA, SALT, SOY LECITHIN}, CARAMEL SWIRL {CORN SYRUP, WATER, HIGH FRUCTOSE CORN SYRUP, SUGAR, BUTTERMILK SOLIDS, NONFAT DRY MILK, BUTTER (CREAM, SALT), PECTIN, MONO AND DIGLYCERIDES, SALT, XANTHAN GUM, SODIUM CITRATE} CHOCOLATY COVERED PEANUTS (PEANUTS, SUGAR, COCONUT OIL, COCOA PROCESSED WITH ALKALI, UNSWEETENED CHOCOLATE, SOY LECITHIN, SALT, VANILLA, MILK), CORN SYRUP, CONTAINS 1% OR LESS OF NATURAL FLAVORS, CAROB BEAN GUM, GUAR GUM, CARRAGEENAN, MONO AND DIGLYCERIDES, CELLULOSE GEL, CELLULOSE GUM.","",82,g,"",Ice Cream & Frozen Yogurt,LI,"",2020-04-09,2020-11-13,United States,"","","",""
