id,ingredients_normalized
2647,"""['butter', 'apple', 'onion', 'cabbage', 'vinegar', 'brown sugar', 'flour', 'salt', 'pepper', 'wine']"""
2648,"""['pretzel', 'margarine', 'sugar', 'cream cheese', 'cool whip', 'jello', 'strawberry', 'water']"""
2649,"""['beef', 'onion', 'taco mix', 'water', 'tortilla chip', 'lettuce', 'tomato', 'olive', 'cheddar', 'monterey jack', 'sour cream']"""
2650,"""['chicken', 'onion', 'celery', 'butter', 'mushroom soup', 'chicken soup', 'parsley', 'seasoning', 'macaroni', 'broth', 'cheese', 'pimiento']"""
2651,"""['crabmeat', 'red pepper', 'onion', 'sour cream', 'hot sauce', 'cumin', 'tortilla', 'cheese']"""
2652,"""['beef', 'oil', 'garlic', 'mushroom soup', 'barbecue sauce', 'wine', 'flour', 'noodles']"""
2653,"""['onion', 'chicken broth', 'milk', 'bread', 'cheddar cheese', 'butter', 'pepper']"""
2654,"""['apple', 'water', 'cinnamon', 'sugar']"""
2655,"""['oreo', 'cream cheese', 'sugar', 'cool whip', 'pudding', 'milk']"""
2656,"""['egg', 'sugar', 'butter', 'lemon juice', 'vanilla', 'coconut', 'pecan', 'pie shell']"""
2657,"""['onion', 'macaroni', 'beef', 'tomato soup']"""
2658,"""['banana', 'graham cracker', 'butter', 'egg', 'powdered sugar', 'pineapple', 'cool whip', 'nut', 'cherry']"""
2659,"""['flour', 'oats', 'brown sugar', 'pecan', 'baking powder', 'baking soda', 'cinnamon', 'margarine']"""
2660,"""['chicken', 'sugar', 'soy sauce', 'ginger', 'pepper', 'm.s.g.', 'onion']"""
2661,"""['sugar', 'flour', 'cocoa', 'water', 'butter', 'egg yolk', 'milk', 'vanilla', 'pie shell']"""
2662,"""['leek', 'onion', 'butter', 'potato', 'chicken stock', 'salt', 'cream', 'tabasco', 'yogurt', 'chive']"""
2663,"""['sugar', 'milk', 'egg', 'flour', 'cocoa', 'vanilla', 'butter']"""
2664,"""['butter', 'sugar', 'egg', 'vanilla', 'almond', 'flour', 'water', 'nut', 'cherry']"""
2665,"""['raisin', 'margarine', 'sugar', 'peanut butter', 'egg', 'flour', 'salt', 'soda', 'cinnamon', 'milk', 'vanilla', 'oatmeal']"""
2666,"""['crisco', 'sugar', 'brown sugar', 'egg', 'vanilla', 'salt', 'oatmeal', 'chocolate', 'flour', 'pecan', 'baking soda', 'baking powder']"""
2667,"""['butter', 'cake mix', 'coconut', 'apple', 'sugar', 'cinnamon', 'sour cream', 'egg']"""
2668,"""['milk', 'sugar', 'margarine', 'shortening', 'salt', 'vanilla']"""
2669,"""['jicama', 'avocado', 'cheese', 'tomato', 'lemon juice', 'onion', 'chili', 'lemon']"""
2670,"""['oil', 'beef', 'beef broth', 'cauliflower', 'pepper', 'soy sauce', 'garlic powder', 'cornstarch', 'sugar', 'water', 'onion']"""
2671,"""['flour', 'sugar', 'soda', 'salt', 'egg', 'fruit cocktail', 'brown sugar', 'walnut']"""
2672,"""['salmon', 'cream cheese', 'lemon juice', 'onion', 'horseradish', 'salt', 'worcestershire sauce', 'cayenne pepper', 'liquid smoke', 'pecan', 'parsley']"""
2673,"""['fryer', 'ketchup', 'pepsi']"""
2674,"""['beef', 'onion soup mix', 'mushroom']"""
2675,"""['ham', 'onion', 'celery', 'carrot', 'salt', 'bean']"""
2676,"""['corn bread mix', 'celery', 'green pepper', 'tomato', 'egg', 'mayonnaise', 'salt', 'pepper', 'parsley']"""
2677,"""['rice', 'mushroom soup', 'shrimp', 'milk', 'chive', 'red pepper', 'bread crumb', 'shrimp soup', 'mushroom', 'crab meat', 'lemon pepper', 'cheddar cheese']"""
2678,"""['milk', 'powdered sugar', 'peanut butter', 'marshmallow cream', 'vanilla']"""
2679,"""['tomato', 'green chili', 'black olive', 'onion', 'carrot', 'garlic salt', 'salt', 'pepper', 'bell pepper', 'italian dressing', 'tortilla chip']"""
2680,"""['milk', 'coffee creamer', 'sugar']"""
2681,"""['margarine', 'brown sugar', 'pineapple', 'pecan', 'cherries', 'cake mix']"""
2682,"""['onion', 'pepper', 'olive', 'celery', 'tomato', 'salami', 'cheese', 'rigatoni', 'italian dressing']"""
2683,"""['ham', 'potato', 'onion', 'cheddar cheese', 'american cheese', 'cream of celery soup', 'cream of mushroom soup', 'paprika', 'salt', 'pepper']"""
2684,"""['onion', 'bell pepper', 'garlic', 'green olive', 'black olive', 'oil', 'egg', 'turmeric', 'cumin', 'pepper', 'tortilla', 'cheese']"""
2685,"""['flour', 'baking powder', 'salt', 'sugar', 'milk', 'egg', 'butter']"""
2686,"""['cake mix', 'oil', 'egg', 'mandarin orange', 'cool whip', 'vanilla pudding', 'coconut', 'pineapple']"""
2687,"""['cocoa', 'sugar', 'salt', 'water', 'vanilla']"""
2688,"""['garbanzo', 'peanut butter', 'lemon juice', 'tomato paste', 'onion powder', 'olive']"""
2689,"""['vanilla', 'cream cheese', 'sugar', 'egg', 'cherry pie filling']"""
2690,"""['chicken', 'stove top stuffing', 'sour cream', 'cream of chicken soup']"""
2691,"""['okra', 'salt pork', 'pig foot', 'tomato', 'onion', 'pepper', 'rice']"""
2692,"""['butter', 'cream cheese', 'sugar', 'egg', 'vanilla', 'flour', 'whipped topping']"""
2693,"""['beef', 'chili powder', 'green chili', 'chicken broth', 'mushroom broth', 'enchilada sauce', 'tortilla', 'cheddar cheese']"""
2694,"""['pie pastry', 'onion', 'butter', 'egg', 'cream', 'crabmeat', 'cheese', 'sherry', 'salt', 'pepper']"""
2695,"""['yeast', 'sugar', 'soda', 'salt', 'flour', 'dill seed', 'butter', 'onion', 'egg', 'cottage cheese']"""
2696,"""['margarine', 'crisco', 'brown sugar', 'white sugar', 'egg', 'soda', 'salt', 'flour', 'vanilla', 'oatmeal', 'nut']"""
2697,"""['butter', 'vanilla', 'salt', 'sugar', 'flour', 'nut']"""
2698,"""['beef', 'pepper', 'onion', 'green pepper', 'cracker', 'egg', 'tomato sauce', 'potato']"""
2699,"""['corn syrup', 'brown sugar', 'salt', 'butter', 'vanilla', 'egg', 'pecan']"""
2700,"""['butter', 'egg', 'cream', 'sugar', 'flour']"""
2701,"""['eggplant', 'onion', 'bell pepper', 'bread crumb', 'cheese', 'tomato']"""
2702,"""['flour', 'crisco', 'baking soda', 'salt', 'baking powder', 'sugar', 'yeast', 'buttermilk']"""
2703,"""['chicken', 'mushroom soup', 'sour cream', 'paprika', 'salt', 'pepper']"""
2704,"""['oil', 'onion', 'noodle', 'chicken broth', 'broccoli', 'milk', 'cheese', 'pepper']"""
2705,"""['egg', 'sugar', 'corn syrup', 'butter', 'pecan', 'pie shell']"""
2706,"""['bisquick', 'sausage', 'cheese']"""
2707,"""['beef', 'macaroni', 'salt', 'vegetable', 'tomato', 'onion', 'pepper']"""
2708,"""['angel food cake', 'whipping cream', 'jell-o', 'pineapple']"""
2709,"""['pepper', 'onion', 'meal', 'flour', 'egg', 'oleo', 'graham cracker', 'lemon jello', 'water', 'cream cheese', 'sugar', 'milk', 'vanilla', 'lemon']"""
2710,"""['milk', 'nondairy creamer', 'instant coffee', 'powdered sugar']"""
2711,"""['orange juice', 'water', 'skim milk', 'sugar', 'vanilla', 'ice']"""
2712,"""['spam', 'cheese', 'bread', 'egg', 'milk', 'salt', 'pepper', 'mustard']"""
2713,"""['french bread', 'parmesan cheese', 'green chili', 'mayonnaise']"""
2714,"""['cream of mushroom soup', 'salt', 'pepper', 'garlic', 'cream of chicken soup', 'chicken', 'cheddar cheese', 'green onion', 'green chili', 'sour cream', 'tortilla']"""
2715,"""['margarine', 'peach', 'nectarine', 'baking mix', 'cinnamon', 'brown sugar', 'milk']"""
2716,"""['pecan', 'walnut', 'butter', 'chocolate', 'sugar', 'egg', 'vanilla', 'ice cream', 'bar']"""
2717,"""['pork', 'chicken', 'egg', 'milk', 'red pepper', 'garlic powder', 'bread crumb', 'pecan', 'parmesan cheese']"""
2718,"""['egg', 'sour cream', 'flour', 'baking powder', 'salt', 'oil', 'cinnamon', 'sugar', 'all-purpose flour', 'baking soda', 'nutmeg', 'raisin', 'powdered sugar']"""
2719,"""['pork', 'cheddar', 'bisquick']"""
2720,"""['cream cheese', 'butter', 'powdered sugar', 'maple', 'peanut']"""
2721,"""['beef', 'pork', 'onion', 'green pepper', 'pepperoni', 'tomato', 'spaghetti sauce', 'salsa', 'mushroom', 'pepperoncini', 'macaroni', 'parmesan', 'mozzarella']"""
2722,"""['buttermilk', 'butter', 'egg', 'flour', 'sugar', 'pie shell']"""
2723,"""['haddock', 'lemon juice', 'mustard', 'worcestershire sauce', 'salt', 'pepper', 'onion', 'cream']"""
2724,"""['beef', 'onion', 'celery', 'macaroni', 'pepper', 'tomato', 'chili powder']"""
2725,"""['powdered sugar', 'condensed milk', 'margarine', 'vanilla', 'pecan', 'chocolate', 'wax', 'coconut']"""
2726,"""['beef', 'wiener', 'onion gravy', 'tomato sauce', 'mixed vegetables', 'water']"""
2727,"""['asparagus', 'pepper', 'cracker', 'cheese', 'flour', 'butter', 'salt', 'milk', 'egg']"""
2728,"""['egg', 'milk', 'oil', 'pumpkin', 'flour', 'nutmeg', 'baking powder', 'salt', 'cloves', 'cream of tartar', 'sugar', 'cinnamon', 'shortening']"""
2729,"""['bread', 'water', 'egg', 'beef', 'parmesan', 'parsley', 'salt', 'oregano', 'garlic powder', 'pepper']"""
2730,"""['bean', 'guacamole', 'sour cream', 'olive', 'onion', 'tomato', 'lettuce', 'cheddar', 'monterey jack', 'tortilla chip']"""
2731,"""['sugar', 'salt', 'cornstarch', 'milk', 'egg yolk', 'butter', 'vanilla', 'banana', 'whipped cream']"""
2732,"""['egg', 'sugar', 'flour', 'salt', 'soda', 'cinnamon', 'apple', 'oil']"""
2733,"""['lentil', 'pork', 'onion', 'carrot', 'bay leaf', 'pepper', 'garlic', 'water', 'beef bouillon']"""
2734,"""['orzo', 'olive oil', 'sun-dried tomato', 'balsamic vinegar']"""
2735,"""['flour', 'brown sugar', 'nut', 'margarine', 'egg white', 'sugar', 'strawberry', 'lemon juice', 'cream']"""
2736,"""['beef', 'water', 'mozzarella', 'egg', 'pepper', 'spaghetti sauce', 'cottage cheese', 'parmesan', 'salt']"""
2737,"""['cream cheese', 'lime juice', 'cool whip', 'milk', 'graham cracker']"""
2738,"""['sugar', 'cocoa', 'evaporated milk', 'syrup', 'salt', 'butter', 'vanilla', 'nut']"""
2739,"""['lima bean', 'green bean', 'waxed bean', 'kidney bean', 'onion', 'celery', 'sugar', 'vinegar', 'salad oil']"""
2740,"""['water', 'salt', 'egg', 'yeast', 'lard', 'sugar', 'flour']"""
2741,"""['powdered sugar', 'egg', 'vanilla', 'cool whip', 'pecan', 'oleo', 'salt', 'pineapple', 'pie shell']"""
2742,"""['flour', 'sugar', 'butter', 'pecan', 'egg', 'brown sugar', 'honey']"""
2743,"""['sausage', 'celery soup', 'milk', 'pasta', 'cheese', 'onion', 'pea']"""
2744,"""['corn meal', 'flour', 'sugar', 'salt', 'shortening', 'milk', 'egg', 'baking powder', 'cracklin']"""
2745,"""['hamburger', 'onion', 'tomato', 'chili mix', 'pepper', 'tomato paste', 'tomato sauce', 'garlic']"""
2746,"""['egg white', 'sugar', 'chocolate', 'walnut']"""
2747,"""['flour', 'lard', 'salt', 'egg', 'milk']"""
2748,"""['pasta', 'yogurt', 'mayonnaise', 'lemon juice', 'chicken', 'grape', 'onion', 'celery']"""
2749,"""['crescent roll', 'cherry pie filling', 'water', 'butter', 'sugar']"""
2750,"""['potato', 'egg', 'flour', 'baking powder', 'salt']"""
2751,"""['pineapple', 'egg', 'sugar', 'flour', 'pie crust']"""
2752,"""['water', 'butter', 'chicken bouillon', 'salt', 'pepper', 'garlic', 'rice', 'carrot', 'almond', 'parsley', 'green onion']"""
2753,"""['mandarin orange', 'cherry', 'pineapple', 'fruit cocktail', 'sour cream', 'marshmallow', 'sugar']"""
2754,"""['cookie dough', 'cream cheese', 'cool whip']"""
2755,"""['soba noodle', 'sesame oil', 'snow pea', 'turkey', 'scallion', 'parsley']"""
2756,"""['blackberry', 'sugar']"""
2757,"""['sugar', 'salad oil', 'egg yolk', 'water', 'flour', 'cinnamon', 'salt', 'nutmeg', 'baking powder', 'carrot', 'walnut', 'egg white']"""
2758,"""['flour', 'sugar', 'salt', 'baking powder', 'peanut butter', 'egg', 'milk']"""
2759,"""['cake flour', 'egg', 'butter', 'sugar', 'lemon', 'vanilla']"""
2760,"""['sugar', 'water', 'lemon juice']"""
2761,"""['egg', 'milk', 'sugar', 'vanilla', 'nutmeg']"""
2762,"""['pumpkin', 'egg', 'evaporated milk', 'sugar', 'cinnamon', 'ginger', 'cloves', 'salt', 'cake mix', 'oleo']"""
2763,"""['onion', 'beef', 'chicken gumbo soup', 'catsup', 'mustard']"""
2764,"""['jello', 'cream cheese', 'splenda', 'vanilla']"""
2765,"""['chicken', 'olive oil', 'garlic', 'onion', 'zucchini', 'green pepper', 'mushroom', 'tomato', 'spaghetti']"""
2766,"""['salmon', 'celery soup', 'bread crumb', 'egg', 'onion', 'lemon juice']"""
2767,"""['egg', 'sugar', 'salt', 'half and half', 'milk', 'nutmeg', 'rum']"""
2768,"""['butter', 'chocolate', 'flour', 'brown sugar', 'soda', 'salt', 'hershey', 'oatmeal', 'vanilla', 'nut']"""
2769,"""['chicken', 'cream of chicken soup', 'soy sauce']"""
2770,"""['mandarin orange', 'cottage cheese', 'cool whip', 'pineapple', 'jello', 'pecan']"""
2771,"""['pecan', 'sugar', 'orange juice', 'water', 'olive oil']"""
2772,"""['egg', 'sugar', 'milk', 'vanilla']"""
2773,"""['beef', 'potato', 'flour', 'salt', 'fat']"""
2774,"""['margarine', 'sugar', 'egg', 'molasses', 'coffee', 'flour', 'pepper', 'cloves', 'cinnamon', 'salt', 'nutmeg', 'baking powder', 'anise']"""
2775,"""['potato', 'cream cheese', 'sour cream', 'garlic']"""
2776,"""['cake mix', 'egg', 'crisco', 'sour cream', 'kahlua', 'chocolate', 'nut']"""
2777,"""['brussels sprout', 'olive oil', 'garlic', 'balsamic vinegar', 'onion', 'butter', 'pepper']"""
2778,"""['pineapple', 'sugar', 'gelatin', 'cool whip', 'pecan']"""
2779,"""['sugar', 'syrup', 'water', 'butter']"""
2780,"""['water', 'cornmeal', 'salt']"""
2781,"""['condensed milk', 'peanut butter', 'biscuit baking mix', 'vanilla', 'sugar', 'hersheys kiss']"""
2782,"""['dandelion blossom', 'water', 'sugar', 'raisin', 'orange', 'lemon', 'yeast']"""
2783,"""['butter', 'powdered sugar', 'chocolate', 'vanilla', 'egg', 'graham cracker', 'whipping cream', 'almond']"""
2784,"""['cucumber', 'buttermilk', 'salt', 'pepper', 'onion']"""
2785,"""['chicken', 'salt']"""
2786,"""['rhubarb', 'sugar', 'jell-o']"""
2787,"""['vinegar', 'water', 'soy sauce', 'garlic', 'oregano', 'pepper', 'bay leaf', 'sugar']"""
2788,"""['beef', 'rice', 'onion', 'poultry seasoning', 'pepper', 'salt', 'tomato sauce', 'water']"""
2789,"""['cranberry', 'sugar', 'nut', 'egg', 'flour', 'butter']"""
2790,"""['strawberry', 'banana', 'pineapple', 'whip']"""
2791,"""['beef', 'onion', 'pepper', 'squash', 'salt']"""
2792,"""['cracker', 'milk', 'egg', 'tuna', 'olive', 'pepper', 'corn']"""
2793,"""['walnut', 'flour', 'butter', 'sugar', 'egg']"""
2794,"""['pineapple', 'flour', 'sugar', 'salt', 'lemon juice', 'sour cream', 'egg yolk', 'pie crust']"""
2795,"""['beef', 'brown sugar', 'cloves', 'mustard']"""
2796,"""['apple', 'orange juice', 'cinnamon', 'sugar', 'margarine', 'egg substitute', 'milk', 'flour', 'baking powder', 'salt', 'vanilla', 'cooking spray', 'brown sugar']"""
2797,"""['egg', 'milk', 'flour', 'salt', 'oil', 'nutmeg', 'butter', 'lemon']"""
2798,"""['corn', 'sour cream', 'egg', 'sugar', 'oil', 'corn meal', 'baking powder']"""
2799,"""['sweet potato', 'vegetable cooking spray', 'cornstarch', 'brown sugar', 'orange juice', 'lemon juice']"""
2800,"""['cabbage', 'egg', 'milk', 'onion', 'salt', 'pepper', 'beef', 'rice', 'tomato sauce', 'brown sugar', 'lemon juice', 'worcestershire sauce']"""
2801,"""['cake mix', 'egg', 'oil', 'poppy seed', 'pudding', 'sour cream', 'cream']"""
2802,"""['beef', 'garlic', 'pepper', 'parsley', 'onion', 'cheddar', 'mushroom', 'tater tot']"""
2803,"""['water', 'sugar', 'pineapple juice', 'ginger ale', 'lemonade', 'lime kool-aid']"""
2804,"""['cranberry sauce', 'gelatin', 'water', 'lemon juice', 'mayonnaise', 'apple', 'walnut']"""
2805,"""['refried bean', 'sour cream', 'lettuce', 'guacamole mix', 'nacho chip', 'olive', 'avocado', 'cheese', 'tomato', 'beef']"""
2806,"""['egg', 'vinegar', 'salt', 'pepper', 'mustard', 'sugar', 'oil']"""
2807,"""['cake mix', 'whip', 'egg', 'water']"""
2808,"""['milk', 'soda']"""
2809,"""['noodle', 'egg', 'crisco', 'vanilla', 'sugar', 'raisin', 'pineapple', 'cinnamon']"""
2810,"""['oreo', 'cream cheese', 'confectioners sugar', 'vanilla', 'gummy worm', 'milk', 'chocolate pudding', 'vanilla pudding', 'cool whip', 'butter']"""
2811,"""['peanut', 'water', 'sugar']"""
2812,"""['macaroni', 'evaporated milk', 'milk', 'salt', 'cheese', 'margarine', 'egg', 'shortening']"""
2813,"""['margarine', 'graham cracker', 'chocolate', 'butterscotch', 'coconut', 'milk', 'nut']"""
2814,"""['green bean', 'corn', 'onion', 'cheddar cheese', 'sour cream', 'chicken soup', 'ritz cracker', 'butter']"""
2815,"""['flour', 'soda', 'salt', 'cinnamon', 'sugar', 'strawberry', 'egg', 'oil']"""
2816,"""['potato', 'chicken broth', 'sour cream', 'cheddar cheese', 'green onion', 'butter', 'milk']"""
2817,"""['butter', 'bread crumb', 'sugar', 'cinnamon', 'apple', 'walnut']"""
2818,"""['sausage', 'crescent roll', 'cheddar cheese', 'egg', 'milk', 'salt', 'pepper']"""
2819,"""['pork', 'mustard', 'flour', 'salt', 'pepper', 'water']"""
2820,"""['cabbage', 'carrot', 'onion', 'mayonnaise', 'sugar', 'vinegar']"""
2821,"""['cornbread', 'biscuit', 'celery', 'mushroom', 'onion', 'sage', 'sausage', 'broth', 'salt', 'pepper', 'garlic powder', 'pecan']"""
2822,"""['butter', 'flour', 'salt', 'pepper', 'chicken broth', 'cream', 'chicken', 'pea', 'carrot', 'pie shell', 'pastry']"""
2823,"""['flour', 'baking soda', 'salt', 'cinnamon', 'oil', 'sugar', 'egg', 'carrot', 'pineapple', 'walnut']"""
2824,"""['lemon jello', 'water', 'vinegar', 'salt', 'cayenne pepper', 'cabbage', 'apple', 'olive']"""
2825,"""['tomato', 'onion', 'celery', 'cream', 'butter', 'coriander', 'pepper', 'brown sugar', 'wine', 'lemon juice']"""
2826,"""['hamburger', 'sausage', 'onion', 'beef bouillon', 'cheddar cheese', 'garlic powder', 'oregano', 'bay leaf', 'egg', 'bread crumb', 'salt', 'pepper', 'thyme', 'allspice']"""
2827,"""['cream cheese', 'sugar', 'cool whip', 'vanilla', 'fruit cocktail', 'pineapple', 'banana', 'nut']"""
2828,"""['chicken', 'beef', 'pork', 'bread', 'mushroom', 'celery', 'onion', 'chicken broth', 'egg']"""
2829,"""['beef', 'taco seasoning', 'lettuce', 'onion', 'tomato', 'cheddar cheese', 'tortilla chip', 'catalina dressing']"""
2830,"""['sausage', 'egg', 'milk', 'salt', 'mustard', 'bread', 'cheese']"""
2831,"""['turkey', 'onion', 'green onion', 'celery', 'bell pepper', 'salt', 'red pepper', 'garlic', 'oleo', 'tabasco']"""
2832,"""['cake', 'cream cheese', 'condensed milk', 'lemon juice', 'almond extract', 'strawberry', 'whipped cream']"""
2833,"""['bread', 'cheese']"""
2834,"""['vanilla frosting', 'vanilla wafer', 'coconut', 'chocolate cookie', 'honey', 'sesame seed']"""
2835,"""['water', 'salt', 'grits', 'butter flavoring', 'margarine', 'garlic cheese', 'egg', 'milk', 'corn flakes', 'butter']"""
2836,"""['sugar', 'egg', 'yogurt', 'strawberry', 'vanilla']"""
2837,"""['jalapeno', 'corn muffin mix', 'cheddar cheese', 'onion', 'egg', 'milk', 'corn meal', 'cream corn', 'vegetable oil']"""
2838,"""['orange', 'apple', 'cranberry', 'sugar']"""
2839,"""['pie shell', 'flour', 'cinnamon', 'pumpkin', 'egg', 'brown sugar', 'salt', 'nutmeg', 'milnot', 'nutmeat']"""
2840,"""['sugar', 'syrup', 'peanut butter', 'cornflakes']"""
2841,"""['crabmeat', 'miracle whip', 'monterey jack', 'olive', 'tortilla']"""
2842,"""['margarine', 'sugar', 'cream cheese', 'egg', 'flour', 'vanilla']"""
2843,"""['chicken', 'salad dressing', 'onion soup mix', 'apricot preserve', 'accent', 'lemon pepper', 'peanut butter', 'peanut', 'rice']"""
2844,"""['date', 'water', 'egg white', 'squash', 'salt', 'cinnamon', 'ginger', 'cloves']"""
2845,"""['cake mix', 'margarine', 'egg', 'apple pie filling', 'brown sugar', 'pecan', 'walnut', 'cinnamon', 'sour cream', 'vanilla']"""
2846,"""['flour', 'baking soda', 'margarine', 'brown sugar', 'granulated sugar', 'salt', 'vanilla', 'egg', 'chocolate']"""
2847,"""['vanilla wafer', 'graham cracker', 'sweetened condensed milk', 'raisin', 'nut', 'candied pineapple', 'candied cherry', 'mushroom', 'milk']"""
2848,"""['raspberry jello', 'water', 'cream cheese', 'blueberry', 'pineapple', 'dream whip']"""
2849,"""['bacon', 'liver', 'flour', 'soup']"""
2850,"""['chicken', 'pepper', 'onion', 'tomato', 'cheese', 'spaghetti']"""
2851,"""['cornmeal', 'flour', 'sugar', 'salt', 'baking powder', 'milk', 'egg', 'shortening']"""
2852,"""['sour cream', 'mayonnaise', 'parsley', 'onion', 'dill', 'seasoning']"""
2853,"""['flour', 'salt', 'baking powder', 'egg', 'milk', 'oleo', 'onion', 'cheddar cheese', 'spinach']"""
2854,"""['pumpkin seed', 'worcestershire sauce', 'soy sauce', 'garlic powder', 'salt', 'butter']"""
2855,"""['shrimp', 'onion', 'jalapeno', 'garlic', 'tomato', 'celery', 'lemon', 'lime', 'salt', 'sugar', 'pepper', 'parsley', 'rice', 'butter']"""
2856,"""['flour', 'baking soda', 'salt', 'margarine', 'sugar', 'brown sugar', 'vanilla', 'egg', 'chocolate', 'nut']"""
2857,"""['water', 'cloves', 'cinnamon', 'ginger', 'tea', 'cherry jello', 'orange juice', 'pineapple juice', 'lemon juice']"""
2858,"""['brownie mix', 'nut', 'chocolate chip']"""
2859,"""['beef', 'oil', 'parsley', 'garlic', 'salt', 'lemon juice', 'pepper']"""
