fdc_id,description,mapped_ingredient
323639,Egg whites,"""egg white"""
323640,Egg whites,"""egg white"""
323641,"EGG, LIQUID WHITE, Producer C, LOT 3","""egg"""
323642,LIQUID EGG WHITE (WITHOUT WHIPPING AGENTS),"""egg white"""
323643, Egg whites,"""egg white"""
323644,Egg whites,"""egg white"""
323645,Egg whites,"""egg white"""
323646,"EGG, LIQUID WHITE, Producer A, LOT 3","""egg"""
323647,LIQUID EGG WHITE (WITHOUT WHIPPING AGENTS),"""egg white"""
323648, Egg whites,"""egg white"""
323649,Egg whites,"""egg white"""
323650,Egg whites,"""egg white"""
323651,"EGG, LIQUID WHITE, Producer A, LOT 3","""egg"""
323652,LIQUID EGG WHITE (WITHOUT WHIPPING AGENTS),"""egg white"""
323653,Egg whites,"""egg white"""
323654, Egg whites,"""egg white"""
323655,Egg whites,"""egg white"""
323656,Egg whites,"""egg white"""
323657,"EGG, LIQUID WHITE, Producer A, LOT 3","""egg"""
323658,LIQUID EGG WHITE (WITHOUT WHIPPING AGENTS),"""egg white"""
323659,Egg whites,"""egg white"""
323660, Egg whites,"""egg white"""
323661,Egg whites,"""egg white"""
323662,Egg whites,"""egg white"""
323663,"EGG, LIQUID WHITE, Producer F, LOT 3","""egg"""
323664,LIQUID EGG WHITE (WITHOUT WHIPPING AGENTS),"""egg white"""
323665,Egg whites,"""egg white"""
323666, Egg whites,"""egg white"""
323667,Egg whites,"""egg white"""
323668,Egg whites,"""egg white"""
323669,"EGG, LIQUID WHITE, Producer F, LOT 3","""egg"""
323670,LIQUID EGG WHITE (WITHOUT WHIPPING AGENTS),"""egg white"""
323671, Egg whites,"""egg white"""
323672,Egg whites,"""egg white"""
323673,Egg whites,"""egg white"""
323674,"EGG, LIQUID WHITE, Producer B, LOT 3","""egg"""
323675,LIQUID EGG WHITE (WITHOUT WHIPPING AGENTS),"""egg white"""
323676, Egg whites,"""egg white"""
323677,Egg whites,"""egg white"""
323678,Egg whites,"""egg white"""
323679,"EGG, LIQUID WHITE, Producer F, LOT 3","""egg"""
323680,LIQUID EGG WHITE (WITHOUT WHIPPING AGENTS),"""egg white"""
323681,Egg whites,"""egg white"""
323682,Egg whites,"""egg white"""
323683,Egg whites,"""egg white"""
323684, Egg whites,"""egg white"""
323685,"EGG, LIQUID WHITE, Producer B, LOT 3","""egg"""
323686,LIQUID EGG WHITE (WITHOUT WHIPPING AGENTS),"""egg white"""
323687,Egg whites,"""egg white"""
323688,Egg whites,"""egg white"""
323689, Egg whites,"""egg white"""
323690,Egg whites,"""egg white"""
323691,Egg whites,"""egg white"""
323692,"EGG, LIQUID WHITE, Producer B, LOT 3","""egg"""
323693,LIQUID EGG WHITE (WITHOUT WHIPPING AGENTS),"""egg white"""
323694, Egg whites,"""egg white"""
323695,Egg whites,"""egg white"""
323696,Egg whites,"""egg white"""
323697,"Egg, white, raw, frozen, pasteurized","""egg"""
323698,"EGG, DRIED WHITE STABILIZED, Producer C, LOT 3","""egg"""
323699,DRIED STABILIZED EGG WHITE,"""egg white"""
323700,Egg whites dried,"""egg white"""
323701,Egg whites dried,"""egg white"""
323702," Egg whites, dried","""egg white"""
323703,"Egg whites, dried","""egg white"""
323704,"Egg whites, dried","""egg white"""
323705,"EGG, DRIED WHITE STABILIZED, Producer E, LOT 3","""egg"""
323706,DRIED STABILIZED EGG WHITE,"""egg white"""
323707," Egg whites, dried","""egg white"""
323708,"Egg whites, dried","""egg white"""
323709,"Egg whites, dried","""egg white"""
323710,"EGG, DRIED WHITE STABILIZED, Producer E","""egg"""
323711,"EGG, DRIED WHITE STABILIZED, Producer E, LOT 3","""egg"""
323712,DRIED STABILIZED EGG WHITE,"""egg white"""
323713,Egg whites dried,"""egg white"""
323714,Egg whites dried,"""egg white"""
323715," Egg whites, dried","""egg white"""
323716,"Egg whites, dried","""egg white"""
323717,"Egg whites, dried","""egg white"""
323718,"EGG, DRIED WHITE STABILIZED, Producer E, LOT 3","""egg"""
323719,DRIED STABILIZED EGG WHITE,"""egg white"""
323720," Egg whites, dried","""egg white"""
323721,"Egg whites, dried","""egg white"""
323722,"Egg whites, dried","""egg white"""
323723,"EGG, DRIED WHITE STABILIZED, Producer E","""egg"""
323724,"EGG, DRIED WHITE STABILIZED, Producer C, LOT 3","""egg"""
323725,DRIED STABILIZED EGG WHITE,"""egg white"""
323726," Egg whites, dried","""egg white"""
323727,"Egg whites, dried","""egg white"""
323728,"Egg whites, dried","""egg white"""
323729,"EGG, DRIED WHITE STABILIZED, Producer C","""egg"""
323730,"EGG, DRIED WHITE STABILIZED, Producer C, LOT 3","""egg"""
323731,DRIED STABILIZED EGG WHITE,"""egg white"""
323732," Egg whites, dried","""egg white"""
323733,"Egg whites, dried","""egg white"""
323734,"Egg whites, dried","""egg white"""
323735,"EGG, DRIED WHITE STABILIZED, Producer C","""egg"""
323736,"EGG, DRIED WHITE STABILIZED, Producer D, LOT 3","""egg"""
323737,DRIED STABILIZED EGG WHITE,"""egg white"""
323738,Egg whites dried,"""egg white"""
323739," Egg whites, dried","""egg white"""
323740,"Egg whites, dried","""egg white"""
323741,"Egg whites, dried","""egg white"""
323742,"EGG, DRIED WHITE STABILIZED, Producer D, LOT 3","""egg"""
323743,DRIED STABILIZED EGG WHITE,"""egg white"""
323744," Egg whites, dried","""egg white"""
323745,"Egg whites, dried","""egg white"""
323746,"Egg whites, dried","""egg white"""
323747,"EGG, DRIED WHITE STABILIZED, Producer D","""egg"""
323748,"EGG, DRIED WHITE STABILIZED, Producer B, LOT 3","""egg"""
323749,DRIED STABILIZED EGG WHITE,"""egg white"""
323750," Egg whites, dried","""egg white"""
323751,"Egg whites, dried","""egg white"""
323752,"Egg whites, dried","""egg white"""
323753,"EGG, DRIED WHITE STABILIZED, Producer B","""egg"""
323754,"EGG, DRIED WHITE STABILIZED, Producer B, LOT 3","""egg"""
323755,DRIED STABILIZED EGG WHITE,"""egg white"""
323756," Egg whites, dried","""egg white"""
323757,"Egg whites, dried","""egg white"""
323758,"Egg whites, dried","""egg white"""
323759,"EGG, DRIED WHITE STABILIZED, Producer B","""egg"""
323760,"EGG, DRIED WHITE STABILIZED, Producer D, LOT 3","""egg"""
323761,DRIED STABILIZED EGG WHITE,"""egg white"""
323762,Egg whites dried,"""egg white"""
323763," Egg whites, dried","""egg white"""
323764,"Egg whites, dried","""egg white"""
323765,"Egg whites, dried","""egg white"""
323766,"EGG, DRIED WHITE STABILIZED, Producer D","""egg"""
323767,"EGG, DRIED WHITE STABILIZED, Producer B, LOT 3","""egg"""
323768,DRIED STABILIZED EGG WHITE,"""egg white"""
323769,Egg whites dried,"""egg white"""
323770,Egg whites dried,"""egg white"""
323771," Egg whites, dried","""egg white"""
323772,"Egg whites, dried","""egg white"""
323773,"Egg whites, dried","""egg white"""
323774,"EGG, DRIED WHITE STABILIZED, Producer A, LOT 3","""egg"""
323775,DRIED STABILIZED EGG WHITE,"""egg white"""
323776,Egg whites dried,"""egg white"""
323777," Egg whites, dried","""egg white"""
323778,"Egg whites, dried","""egg white"""
323779,"Egg whites, dried","""egg white"""
323780,"EGG, DRIED WHITE STABILIZED, Producer A, LOT 3","""egg"""
323781,DRIED STABILIZED EGG WHITE,"""egg white"""
323782,Egg whites dried,"""egg white"""
323783," Egg whites, dried","""egg white"""
323784,"Egg whites, dried","""egg white"""
323785,"Egg whites, dried","""egg white"""
323786,"EGG, DRIED WHITE STABILIZED, Producer A","""egg"""
323787,"EGG, DRIED WHITE STABILIZED, Producer A, LOT 3","""egg"""
323788,DRIED STABILIZED EGG WHITE,"""egg white"""
323789," Egg whites, dried","""egg white"""
323790,"Egg whites, dried","""egg white"""
323791,"Egg whites, dried","""egg white"""
323792,"EGG, DRIED WHITE STABILIZED, Producer A","""egg"""
323793,"Egg, white, dried","""egg white"""
323794,"SALSA, TOSTITOS CHUNKY - MEDIUM","""salsa"""
323795,"SALSA, TOSTITOS CHUNKY - MEDIUM","""salsa"""
323796,"SALSA, TOSTITOS CHUNKY - MEDIUM","""salsa"""
323797,"SALSA, TOSTITOS CHUNKY - MEDIUM","""salsa"""
323798,"SALSA, TOSTITOS CHUNKY - MEDIUM","""salsa"""
323799,Salsa,"""salsa"""
323800,Salsa,"""salsa"""
323801,Salsa,"""salsa"""
323802,"SALSA, TOSTITOS CHUNKY - MEDIUM","""salsa"""
323803,"SALSA, TOSTITOS CHUNKY - MEDIUM","""salsa"""
323804,"SALSA, TOSTITOS CHUNKY - MEDIUM","""salsa"""
323805,"SALSA, TOSTITOS CHUNKY - MEDIUM","""salsa"""
323806,"SALSA, TOSTITOS CHUNKY - MEDIUM","""salsa"""
323807,Salsa,"""salsa"""
323808,Salsa,"""salsa"""
323809,Salsa,"""salsa"""
323810,"SALSA, TOSTITOS CHUNKY - MEDIUM","""salsa"""
323811,"SALSA, TOSTITOS CHUNKY - MEDIUM","""salsa"""
323812,"SALSA, TOSTITOS CHUNKY - MEDIUM","""salsa"""
323813,"SALSA, TOSTITOS CHUNKY - MEDIUM","""salsa"""
323814,"SALSA, TOSTITOS CHUNKY - MEDIUM","""salsa"""
323815,Salsa,"""salsa"""
323816,Salsa,"""salsa"""
323817,Salsa,"""salsa"""
323818,"SALSA, TOSTITOS CHUNKY - MEDIUM","""salsa"""
323819,"SALSA, TOSTITOS CHUNKY - MEDIUM","""salsa"""
323820,"SALSA, TOSTITOS CHUNKY - MEDIUM","""salsa"""
323821,"SALSA, TOSTITOS CHUNKY - MEDIUM","""salsa"""
323822,"SALSA, TOSTITOS CHUNKY - MEDIUM","""salsa"""
323823,Salsa,"""salsa"""
323824,Salsa,"""salsa"""
323825,Salsa,"""salsa"""
323826,"SALSA, TOSTITOS CHUNKY - MEDIUM","""salsa"""
323827,"SALSA, TOSTITOS CHUNKY - MEDIUM","""salsa"""
323828,"SALSA, TOSTITOS CHUNKY - MEDIUM","""salsa"""
323829,"SALSA, TOSTITOS CHUNKY - MEDIUM","""salsa"""
323830,Salsa,"""salsa"""
323831,Salsa,"""salsa"""
323832,Salsa,"""salsa"""
323833,"SALSA, TOSTITOS CHUNKY - MEDIUM","""salsa"""
323834,"SALSA, TOSTITOS CHUNKY - MEDIUM","""salsa"""
323835,"SALSA, TOSTITOS CHUNKY - MEDIUM","""salsa"""
323836,"SALSA, TOSTITOS CHUNKY - MEDIUM","""salsa"""
323837,"SALSA, TOSTITOS CHUNKY - MEDIUM","""salsa"""
323838,Salsa,"""salsa"""
323839,Salsa,"""salsa"""
323840,Salsa,"""salsa"""
323841,"SALSA, PACE CHUNKY - MEDIUM","""salsa"""
323842,"SALSA, PACE CHUNKY - MEDIUM","""salsa"""
323843,"SALSA, PACE CHUNKY - MEDIUM","""salsa"""
323844,Salsa,"""salsa"""
323845,Salsa,"""salsa"""
323846,Salsa,"""salsa"""
323847,"SALSA, PACE CHUNKY - MEDIUM","""salsa"""
323848,"SALSA, PACE CHUNKY - MEDIUM","""salsa"""
323849,"SALSA, PACE CHUNKY - MEDIUM","""salsa"""
323850,"SALSA, PACE CHUNKY - MEDIUM","""salsa"""
323851,"SALSA, PACE CHUNKY - MEDIUM","""salsa"""
323852,Salsa,"""salsa"""
323853,Salsa,"""salsa"""
323854,Salsa,"""salsa"""
323855,"SALSA, PACE CHUNKY - MEDIUM","""salsa"""
323856,"SALSA, PACE CHUNKY - MEDIUM","""salsa"""
323857,"SALSA, PACE CHUNKY - MEDIUM","""salsa"""
323858,"SALSA, PACE CHUNKY - MEDIUM","""salsa"""
323859,"SALSA, PACE CHUNKY - MEDIUM","""salsa"""
323860,Salsa,"""salsa"""
323861,Salsa,"""salsa"""
323862,Salsa,"""salsa"""
323863,"SALSA, PACE CHUNKY - MEDIUM","""salsa"""
323864,"SALSA, PACE CHUNKY - MEDIUM","""salsa"""
323865,"SALSA, PACE CHUNKY - MEDIUM","""salsa"""
323866,"SALSA, PACE CHUNKY - MEDIUM","""salsa"""
323867,"SALSA, PACE CHUNKY - MEDIUM","""salsa"""
323868,Salsa,"""salsa"""
323869,Salsa,"""salsa"""
323870,Salsa,"""salsa"""
323871,"SALSA, PACE CHUNKY - MEDIUM","""salsa"""
323872,"SALSA, PACE CHUNKY - MEDIUM","""salsa"""
323873,"SALSA, PACE CHUNKY - MEDIUM","""salsa"""
323874,"SALSA, PACE CHUNKY - MEDIUM","""salsa"""
323875,"SALSA, PACE CHUNKY - MEDIUM","""salsa"""
323876,Salsa,"""salsa"""
323877,Salsa,"""salsa"""
323878,Salsa,"""salsa"""
323879,"SALSA, PACE CHUNKY - MEDIUM","""salsa"""
323880,"SALSA, PACE CHUNKY - MEDIUM","""salsa"""
323881,"SALSA, PACE CHUNKY - MEDIUM","""salsa"""
323882,"SALSA, PACE CHUNKY - MEDIUM","""salsa"""
323883,"SALSA, PACE CHUNKY - MEDIUM","""salsa"""
323884,Salsa,"""salsa"""
323885,Salsa,"""salsa"""
323886,Salsa,"""salsa"""
323887,"Salsa, TOSTITOS CHUNKY, MEDIUM (FL,MO) - CY0914L","""salsa"""
323888,"Salsa, TOSTITOS CHUNKY, MEDIUM (FL1) - NFY090KLL","""salsa"""
323889,"Salsa, TOSTITOS CHUNKY, MEDIUM (MO1) - NFY090KM8","""salsa"""
323890,"Salsa, TOSTITOS CHUNKY, MEDIUM (FL1) - NFY090KLM","""salsa"""
323891,"Salsa, TOSTITOS CHUNKY, MEDIUM (MO1) - NFY090KM9","""salsa"""
323892,"Minerals, Salsa, TOSTITOS CHUNKY, MEDIUM (FL,MO) - NFY090KVS","""salsa"""
323893,"Proximates, Salsa, TOSTITOS CHUNKY, MEDIUM (FL,MO) - NFY090KVT","""salsa"""
323894,"Sugars, Salsa, TOSTITOS CHUNKY, MEDIUM (FL,MO) - NFY090KVV","""salsa"""
323895,"TDF, Salsa, TOSTITOS CHUNKY, MEDIUM (FL,MO) - NFY090KVU","""salsa"""
323896,"Salsa, TOSTITOS CHUNKY, MEDIUM (CO,CT) - CY0914K","""salsa"""
323897,"Salsa, TOSTITOS CHUNKY, MEDIUM (CT1) - NFY090KJ7","""salsa"""
323898,"Salsa, TOSTITOS CHUNKY, MEDIUM (CO1) - NFY090KMC","""salsa"""
323899,"Salsa, TOSTITOS CHUNKY, MEDIUM (CT1) - NFY090KJ6","""salsa"""
323900,"Salsa, TOSTITOS CHUNKY, MEDIUM (CO1) - NFY090KMD","""salsa"""
323901,"Minerals, Salsa, TOSTITOS CHUNKY, MEDIUM (CO,CT) - NFY090KVJ","""salsa"""
323902,"Proximates, Salsa, TOSTITOS CHUNKY, MEDIUM (CO,CT) - NFY090KVK","""salsa"""
323903,"Sugars, Salsa, TOSTITOS CHUNKY, MEDIUM (CO,CT) - NFY090KVM","""salsa"""
323904,"TDF, Salsa, TOSTITOS CHUNKY, MEDIUM (CO,CT) - NFY090KVL","""salsa"""
323905,"Salsa, TOSTITOS CHUNKY, MEDIUM (AL,CA1) - CY0914I","""salsa"""
323906,"Salsa, TOSTITOS CHUNKY, MEDIUM (AL1) - NFY090KJ8","""salsa"""
323907,"Salsa, TOSTITOS CHUNKY, MEDIUM (CA1) - NFY090KTI","""salsa"""
323908,"Salsa, TOSTITOS CHUNKY, MEDIUM (AL1) - NFY090KJ9","""salsa"""
323909,"Salsa, TOSTITOS CHUNKY, MEDIUM (CA1) - NFY090KTH","""salsa"""
323910,"Minerals, Salsa, TOSTITOS CHUNKY, MEDIUM (AL,CA1) - NFY090KUM","""salsa"""
323911,"Proximates, Salsa, TOSTITOS CHUNKY, MEDIUM (AL,CA1) - NFY090KUN","""salsa"""
323912,"Sugars, Salsa, TOSTITOS CHUNKY, MEDIUM (AL,CA1) - NFY090KUP","""salsa"""
323913,"TDF, Salsa, TOSTITOS CHUNKY, MEDIUM (AL,CA1) - NFY090KUO","""salsa"""
323914,"Salsa, TOSTITOS CHUNKY, MEDIUM (IN,NY) - CY0914H","""salsa"""
323915,"Salsa, TOSTITOS CHUNKY, MEDIUM (IN1) - NFY090KHG","""salsa"""
323916,"Salsa, TOSTITOS CHUNKY, MEDIUM (NY1) - NFY090KJ4","""salsa"""
323917,"Salsa, TOSTITOS CHUNKY, MEDIUM (IN1) - NFY090KHF","""salsa"""
323918,"Salsa, TOSTITOS CHUNKY, MEDIUM (NY1) - NFY090KJ5","""salsa"""
323919,"Vitamin K, Salsa, TOSTITOS CHUNKY, MEDIUM (IN,NY) - NFY090KUA","""salsa"""
323920,"Minerals, Salsa, TOSTITOS CHUNKY, MEDIUM (IN,NY) - NFY090KTZ","""salsa"""
323921,"Niacin, Salsa, TOSTITOS CHUNKY, MEDIUM (IN,NY) - NFY090KU0","""salsa"""
323922,"Proximates, Salsa, TOSTITOS CHUNKY, MEDIUM (IN,NY) - NFY090KU1","""salsa"""
323923,"Pantothenic Acid, Salsa, TOSTITOS CHUNKY, MEDIUM (IN,NY) - NFY090KU5","""salsa"""
323924,"Sugars, Salsa, TOSTITOS CHUNKY, MEDIUM (IN,NY) - NFY090KU7","""salsa"""
323925,"Thiamin, Salsa, TOSTITOS CHUNKY, MEDIUM (IN,NY) - NFY090KU8","""salsa"""
323926,"Vitamin B6, Salsa, TOSTITOS CHUNKY, MEDIUM (IN,NY) - NFY090KU9","""salsa"""
323927,"TDF, Salsa, TOSTITOS CHUNKY, MEDIUM (IN,NY) - NFY090KU4","""salsa"""
323928,"Starch, Salsa, TOSTITOS CHUNKY, MEDIUM (IN,NY) - NFY090KUC","""salsa"""
323929,"Tocopherols, Salsa, TOSTITOS CHUNKY, MEDIUM (IN,NY) - NFY090KUD","""salsa"""
323930,"Carotenoids, Salsa, TOSTITOS CHUNKY, MEDIUM (IN,NY) - NFY090KUE","""salsa"""
323931,"Salsa, TOSTITOS CHUNKY, MEDIUM (CA2,NC) - CY0914J","""salsa"""
323932,"Salsa, TOSTITOS CHUNKY, MEDIUM (NC1) - NFY090KJA","""salsa"""
323933,"Salsa, TOSTITOS CHUNKY, MEDIUM (CA2) - NFY090KO7","""salsa"""
323934,"Salsa, TOSTITOS CHUNKY, MEDIUM (NC1) - NFY090KJB","""salsa"""
323935,"Salsa, TOSTITOS CHUNKY, MEDIUM (CA2) - NFY090KO6","""salsa"""
323936,"Vitamin K, Salsa, TOSTITOS CHUNKY, MEDIUM (CA2,NC) - NFY090KV7","""salsa"""
323937,"Minerals, Salsa, TOSTITOS CHUNKY, MEDIUM (CA2,NC) - NFY090KUX","""salsa"""
323938,"Niacin, Salsa, TOSTITOS CHUNKY, MEDIUM (CA2,NC) - NFY090KUY","""salsa"""
323939,"Proximates, Salsa, TOSTITOS CHUNKY, MEDIUM (CA2,NC) - NFY090KUZ","""salsa"""
323940,"Sugars, Salsa, TOSTITOS CHUNKY, MEDIUM (CA2,NC) - NFY090KV4","""salsa"""
323941,"Thiamin, Salsa, TOSTITOS CHUNKY, MEDIUM (CA2,NC) - NFY090KV5","""salsa"""
323942,"Vitamin B6, Salsa, TOSTITOS CHUNKY, MEDIUM (CA2,NC) - NFY090KV6","""salsa"""
323943,"TDF, Salsa, TOSTITOS CHUNKY, MEDIUM (CA2,NC) - NFY090KV2","""salsa"""
323944,"Starch, Salsa, TOSTITOS CHUNKY, MEDIUM (CA2,NC) - NFY090KV9","""salsa"""
323945,"Tocopherols, Salsa, TOSTITOS CHUNKY, MEDIUM (CA2,NC) - NFY090KVA","""salsa"""
323946,"Carotenoids, Salsa, TOSTITOS CHUNKY, MEDIUM (CA2,NC) - NFY090KVB","""salsa"""
323947,"Salsa, TOSTITOS CHUNKY, MEDIUM (MI,OK) - CY0914M","""salsa"""
323948,"Salsa, TOSTITOS CHUNKY, MEDIUM (MI1) - NFY090KLO","""salsa"""
323949,"Salsa, TOSTITOS CHUNKY, MEDIUM (OK1) - NFY090KMB","""salsa"""
323950,"Salsa, TOSTITOS CHUNKY, MEDIUM (MI1) - NFY090KLN","""salsa"""
323951,"Salsa, TOSTITOS CHUNKY, MEDIUM (OK1) - NFY090KMA","""salsa"""
323952,"Vitamin K, Salsa, TOSTITOS CHUNKY, MEDIUM (MI,OK) - NFY090KWE","""salsa"""
323953,"Minerals, Salsa, TOSTITOS CHUNKY, MEDIUM (MI,OK) - NFY090KW3","""salsa"""
323954,"Niacin, Salsa, TOSTITOS CHUNKY, MEDIUM (MI,OK) - NFY090KW4","""salsa"""
323955,"Proximates, Salsa, TOSTITOS CHUNKY, MEDIUM (MI,OK) - NFY090KW5","""salsa"""
323956,"Pantothenic Acid, Salsa, TOSTITOS CHUNKY, MEDIUM (MI,OK) - NFY090KW9","""salsa"""
323957,"Sugars, Salsa, TOSTITOS CHUNKY, MEDIUM (MI,OK) - NFY090KWB","""salsa"""
323958,"Thiamin, Salsa, TOSTITOS CHUNKY, MEDIUM (MI,OK) - NFY090KWC","""salsa"""
323959,"Vitamin B6, Salsa, TOSTITOS CHUNKY, MEDIUM (MI,OK) - NFY090KWD","""salsa"""
323960,"TDF, Salsa, TOSTITOS CHUNKY, MEDIUM (MI,OK) - NFY090KW8","""salsa"""
323961,"Starch, Salsa, TOSTITOS CHUNKY, MEDIUM (MI,OK) - NFY090KWG","""salsa"""
323962,"Carotenoids, Salsa, TOSTITOS CHUNKY, MEDIUM (MI,OK) - NFY090KWH","""salsa"""
323963,"Salsa, PACE CHUNKY, MEDIUM (AL,CA1) - CY0914O","""salsa"""
323964,"Salsa, PACE CHUNKY, MEDIUM (CA1) - NFY090KTF","""salsa"""
323965,"Salsa, PACE CHUNKY, MEDIUM (AL1) - NFY090KIW","""salsa"""
323966,"Salsa, PACE CHUNKY, MEDIUM (CA1) - NFY090KTG","""salsa"""
323967,"Salsa, PACE CHUNKY, MEDIUM (AL1) - NFY090KIX","""salsa"""
323968,"Minerals, Salsa, PACE CHUNKY, MEDIUM (AL,CA1) - NFY090KXF","""salsa"""
323969,"Proximates, Salsa, PACE CHUNKY, MEDIUM (AL,CA1) - NFY090KXG","""salsa"""
323970,"Sugars, Salsa, PACE CHUNKY, MEDIUM (AL,CA1) - NFY090KXI","""salsa"""
323971,"TDF, Salsa, PACE CHUNKY, MEDIUM (AL,CA1) - NFY090KXH","""salsa"""
323972,"Salsa, PACE CHUNKY, MEDIUM (IN,NY) - CY0914N","""salsa"""
323973,"Salsa, PACE CHUNKY, MEDIUM (IN1) - NFY090KHD","""salsa"""
323974,"Salsa, PACE CHUNKY, MEDIUM (NY1) - NFY090KJ0","""salsa"""
323975,"Salsa, PACE CHUNKY, MEDIUM (NY1) - NFY090KJ1","""salsa"""
323976,"Vitamin K, Salsa, PACE CHUNKY, MEDIUM (IN,NY) - NFY090KX3","""salsa"""
323977,"Minerals, Salsa, PACE CHUNKY, MEDIUM (IN,NY) - NFY090KWS","""salsa"""
323978,"Niacin, Salsa, PACE CHUNKY, MEDIUM (IN,NY) - NFY090KWT","""salsa"""
323979,"Proximates, Salsa, PACE CHUNKY, MEDIUM (IN,NY) - NFY090KWU","""salsa"""
323980,"Pantothenic Acid, Salsa, PACE CHUNKY, MEDIUM (IN,NY) - NFY090KWY","""salsa"""
323981,"Sugars, Salsa, PACE CHUNKY, MEDIUM (IN,NY) - NFY090KX0","""salsa"""
323982,"Thiamin, Salsa, PACE CHUNKY, MEDIUM (IN,NY) - NFY090KX1","""salsa"""
323983,"Vitamin B6, Salsa, PACE CHUNKY, MEDIUM (IN,NY) - NFY090KX2","""salsa"""
323984,"TDF, Salsa, PACE CHUNKY, MEDIUM (IN,NY) - NFY090KWX","""salsa"""
323985,"Carotenoids, Salsa, PACE CHUNKY, MEDIUM (IN,NY) - NFY090KX5","""salsa"""
323986,"Tocopherols, Salsa, PACE CHUNKY, MEDIUM (IN,NY) - NFY090KX6","""salsa"""
323987,"Starch, Salsa, PACE CHUNKY, MEDIUM (IN,NY) - NFY090KX7","""salsa"""
323988,"Salsa, PACE CHUNKY, MEDIUM (CA2,NC) - CY0914P","""salsa"""
323989,"Salsa, PACE CHUNKY, MEDIUM (NC1) - NFY090KIY","""salsa"""
323990,"Salsa, PACE CHUNKY, MEDIUM (NC1) - NFY090KIZ","""salsa"""
323991,"Salsa, PACE CHUNKY, MEDIUM (CA2) - NFY090KO4","""salsa"""
323992,"Salsa, PACE CHUNKY, MEDIUM (CA2) - NFY090KO5","""salsa"""
323993,"Vitamin K, Salsa, PACE CHUNKY, MEDIUM (CA2,NC) - NFY090KY0","""salsa"""
323994,"Minerals, Salsa, PACE CHUNKY, MEDIUM (CA2,NC) - NFY090KXQ","""salsa"""
323995,"Niacin, Salsa, PACE CHUNKY, MEDIUM (CA2,NC) - NFY090KXR","""salsa"""
323996,"Proximates, Salsa, PACE CHUNKY, MEDIUM (CA2,NC) - NFY090KXS","""salsa"""
323997,"Sugars, Salsa, PACE CHUNKY, MEDIUM (CA2,NC) - NFY090KXX","""salsa"""
323998,"Thiamin, Salsa, PACE CHUNKY, MEDIUM (CA2,NC) - NFY090KXY","""salsa"""
323999,"Vitamin B6, Salsa, PACE CHUNKY, MEDIUM (CA2,NC) - NFY090KXZ","""salsa"""
324000,"TDF, Salsa, PACE CHUNKY, MEDIUM (CA2,NC) - NFY090KXV","""salsa"""
324001,"Starch, Salsa, PACE CHUNKY, MEDIUM (CA2,NC) - NFY090KY2","""salsa"""
324002,"Carotenoids, Salsa, PACE CHUNKY, MEDIUM (CA2,NC) - NFY090KY3","""salsa"""
324003,"Salsa, PACE CHUNKY, MEDIUM (CO,CT) - CY0914Q","""salsa"""
324004,"Salsa, PACE CHUNKY, MEDIUM (CT1) - NFY090KJ3","""salsa"""
324005,"Salsa, PACE CHUNKY, MEDIUM (CO1) - NFY090KMF","""salsa"""
324006,"Salsa, PACE CHUNKY, MEDIUM (CT1) - NFY090KJ2","""salsa"""
324007,"Salsa, PACE CHUNKY, MEDIUM (CO1) - NFY090KME","""salsa"""
324008,"Minerals, Salsa, PACE CHUNKY, MEDIUM (CO,CT) - NFY090KYC","""salsa"""
324009,"Proximates, Salsa, PACE CHUNKY, MEDIUM (CO,CT) - NFY090KYD","""salsa"""
324010,"Sugars, Salsa, PACE CHUNKY, MEDIUM (CO,CT) - NFY090KYF","""salsa"""
324011,"TDF, Salsa, PACE CHUNKY, MEDIUM (CO,CT) - NFY090KYE","""salsa"""
324012,"Salsa, PACE CHUNKY, MEDIUM (FL,MO) - CY0914R","""salsa"""
324013,"Salsa, PACE CHUNKY, MEDIUM (FL1) - NFY090KLJ","""salsa"""
324014,"Salsa, PACE CHUNKY, MEDIUM (MO1) - NFY090KMI","""salsa"""
324015,"Salsa, PACE CHUNKY, MEDIUM (FL1) - NFY090KLK","""salsa"""
324016,"Salsa, PACE CHUNKY, MEDIUM (MO1) - NFY090KMJ","""salsa"""
324017,"Minerals, Salsa, PACE CHUNKY, MEDIUM (FL,MO) - NFY090KYL","""salsa"""
324018,"Proximates, Salsa, PACE CHUNKY, MEDIUM (FL,MO) - NFY090KYM","""salsa"""
324019,"Sugars, Salsa, PACE CHUNKY, MEDIUM (FL,MO) - NFY090KYO","""salsa"""
324020,"TDF, Salsa, PACE CHUNKY, MEDIUM (FL,MO) - NFY090KYN","""salsa"""
324021,"Salsa, PACE CHUNKY, MEDIUM (MI,OK) - CY0914S","""salsa"""
324022,"Salsa, PACE CHUNKY, MEDIUM (MI1) - NFY090KLH","""salsa"""
324023,"Salsa, PACE CHUNKY, MEDIUM (OK1) - NFY090KMG","""salsa"""
324024,"Salsa, PACE CHUNKY, MEDIUM (MI1) - NFY090KLI","""salsa"""
324025,"Salsa, PACE CHUNKY, MEDIUM (OK1) - NFY090KMH","""salsa"""
324026,"Vitamin K, Salsa, PACE CHUNKY, MEDIUM (MI,OK) - NFY090KZ7","""salsa"""
324027,"Minerals, Salsa, PACE CHUNKY, MEDIUM (MI,OK) - NFY090KYW","""salsa"""
